ACTOR_ID#ACTOR_GENERO#DIRECTOR_GENERO#DIRECTOR_ID#DIRECTOR_POPULARIDAD#TIEMPO#VOTO_PROMEDIO#PRESUPUESTO#POPULARIDAD_DETALLE#FECHA_PUBLICACION#VOTO_CONTADOR#INGRESOS#GENERO#ANIO#ID_PELICULA#POPULARIDAD#RATING_PROMEDIO
41133#0#2#32791#0,04547#108#6,2#0#1,406182#1970-10-28#9,0#0,0#28#1970#9782#1,158967#2,92913385827
7187#2#2#8487#1,584359#111#7,2#2800000#9,268388#1976-06-06#508,0#60922980,0#27#1976#2348#16,275179#3,64434235977
102445#2#2#17094#0,019669#127#6,3#0#0,952805#1997-01-01#3,0#0,0#28#1997#9784#1,444981#3,6152368758
11435#0#2#30211#0,011266#99#5,4#0#0,484913#1936-11-06#5,0#0,0#18#1936#13456#1,490582#3,01639344262
28904#2#2#7090#6,027646#92#5,6#0#5,742876#1996-03-01#110,0#0,0#35#1996#7762#8,89318#3,584044889
67632#2#2#2879#2,182991#110#5,8#0#2,922197#1986-01-31#52,0#0,0#18#1986#2352#4,003329#3,28490743646
57090#0#2#5292#7,921067#106#5,4#30000000#6,319219#1995-08-04#166,0#24048000,0#28#1995#13458#7,249328#3,04453038674
24380#2#2#32312#0,031938#99#7,0#0#2,994173#1978-10-25#62,0#20424259,0#35#1979#7763#5,533404#3,7754030067
27846#2#2#1004#1,730682#104#5,9#0#6,73887#1996-09-11#73,0#0,0#35#1996#13459#6,321837#3,2919000757
588701#2#1#14343#2,694133#88#3,9#76000000#6,540695#2000-06-30#93,0#35134820,0#28#2000#2356#9,732907#2,50068965517
107736#2#2#1811#2,014869#139#6,7#0#1,945474#1999-11-07#20,0#0,0#10749#1999#9787#3,354622#3,25917159763
19304#2#2#1205#3,96489#138#5,7#0#2,58224#1979-09-01#15,0#0,0#10749#1979#13460#2,192827#3,19266055046
38507#2#2#24501#5,501664#81#7,1#0#4,383919#1981-03-01#88,0#0,0#35#1981#2359#5,924157#3,53081232493
108022#2#2#29092#1,958914#110#6,3#0#1,300255#2002-07-18#9,0#0,0#80#2002#13461#2,21484#2,6675
11181#2#2#11181#4,337475#137#7,4#9000000#7,275936#1989-10-05#74,0#0,0#10752#1989#7773#7,453111#3,91218853197
13284#2#2#13294#0,886764#103#7,9#2540800#9,833432#1952-04-10#764,0#7200000,0#35#1952#2360#17,092388#4,10100940975
12786#2#2#8891#4,713959#116#6,0#60000000#8,708787#1999-06-18#215,0#149705852,0#80#1999#13462#14,924365#3,35972039972
18863#2#2#1243#8,53864#83#6,0#60000000#8,360601#1998-10-02#1367,0#171757863,0#12#1998#9788#17,164166#3,52766030897
107195#1#0#1287962#0,000921#73#0,0#0#0,004609#2003-10-09#0,0#0,0#99#2003#9789#1,003517#3,36075949367
93290#2#2#52263#0,051925#122#5,6#0#0,436929#2005-01-07#5,0#0,0#18#2005#9793#1,255369#3,10666666667
64909#2#2#1003#5,168436#88#4,9#0#6,517239#2001-04-06#181,0#0,0#35#2001#2366#10,648254#3,11585567693
86164#2#2#53761#0,516179#113#6,8#7000000#1,644705#2001-04-12#15,0#4720371,0#28#2001#2370#3,409182#3,45099431818
69946#2#2#61303#1,94626#109#5,4#0#0,828925#1967-06-21#7,0#0,0#35#1967#9797#3,190986#2,86394557823
95329#2#2#2641#2,35592#189#5,0#0#0,624866#2000-11-12#3,0#0,0#18#2000#13465#2,208973#2,92885375494
6159#2#2#11184#2,589108#126#6,9#35000000#8,94838#1988-05-01#498,0#57269863,0#12#1988#7779#9,45541#3,71018075802
2260#2#2#8891#4,713959#115#6,1#70000000#8,358004#1998-03-05#113,0#56702901,0#18#1998#9798#12,016659#3,51006543783
59026#2#1#9137#4,241075#101#6,1#35000000#8,051555#2003-05-08#208,0#20298207,0#28#2003#13466#11,936719#2,95191256831
7395#2#1#12052#6,454112#114#5,8#40000000#8,110623#2001-11-01#791,0#141069860,0#35#2001#9800#14,79792#3,24969063181
113736#0#0#113737#1e-06#90#2,6#0#0,843499#2002-06-19#6,0#0,0#28#2002#13467#2,388855#2,37878787879
84034#2#1#19549#0,149446#95#6,6#1152000#1,224707#1935-08-30#25,0#1439000,0#18#1935#9801#3,063824#3,34358974359
21678#2#1#935#4,324628#121#5,7#0#3,090384#2002-05-19#13,0#0,0#53#2002#7782#5,528281#2,35224274406
296219#0#2#45474#0,008618#93#4,4#0#0,541164#1979-09-04#7,0#0,0#28#1979#13470#1,750443#2,7520661157
46617#1#2#8254#0,27827#71#6,6#0#1,40954#1953-10-16#28,0#0,0#80#1953#7784#3,471613#3,16860465116
5834#2#2#4091#0,569705#96#6,7#0#2,757447#1961-03-16#41,0#0,0#35#1961#9805#4,181645#3,72653799759
54644#2#1#326#1,613999#90#5,8#11500000#1,506131#2004-08-27#11,0#0,0#35#2005#7785#3,777093#2,82917466411
147671#2#2#33181#2,089177#118#3,4#10000000#0,687539#2000-05-31#4,0#0,0#18#2000#13472#1,307787#2,97767145136
197946#0#0#9811#2,161442#94#6,0#0#1,001193#1975-07-02#6,0#0,0#28#1975#9806#1,546487#3,05298013245
87767#2#2#73245#2,1e-05#150#6,0#0#0,965085#1964-11-21#1,0#0,0#18#1964#9809#1,366702#3,74203338392
17867#0#2#22970#3,608628#88#7,4#500000#5,553859#2003-01-26#217,0#8679814,0#18#2003#7786#6,684603#3,97121043799
74527#2#2#4489#1,215022#28#6,6#0#0,814451#2001-01-01#12,0#0,0#28#2001#13474#1,68796#3,09074074074
111319#0#0#92705#3e-06#90#8,4#0#0,513275#1992-12-08#5,0#0,0#10402#1992#9815#1,000995#3,46258503401
96801#2#0#1544489#0,0504#72#7,9#0#0,657709#1984-07-09#7,0#0,0#99#1984#13475#1,360863#3,06484641638
4956#2#0#133613#0,003994#88#6,8#0#0,833028#1962-09-19#16,0#0,0#18#1962#7787#2,397376#3,01754385965
35208#1#2#5443#0,575704#109#6,5#0#0,942452#2001-10-03#10,0#0,0#18#2001#13476#1,893546#3,56756756757
87356#2#2#35742#4,348934#175#6,4#0#1,86725#1999-08-27#21,0#0,0#28#1999#9816#2,129637#2,93137254902
84981#0#2#11184#2,589108#95#3,6#0#1,913521#1996-12-25#34,0#0,0#35#1996#7789#6,201862#2,6335078534
68212#2#2#81544#0,428064#118#7,0#2700000#3,850287#1979-10-17#60,0#37799643,0#12#1979#13481#9,174213#3,85407868415
21869#2#2#40206#1,141069#100#6,9#0#1,361461#1964-03-18#22,0#0,0#18#1964#13483#2,621349#3,39980870397
1788#2#2#4765#1,483894#127#6,8#0#4,208148#1983-11-20#100,0#0,0#10770#1983#7791#10,927835#3,19049283467
5140#2#2#15234#1,160019#116#5,7#40000000#8,81482#2000-02-03#777,0#161834276,0#27#2000#2376#10,915804#3,20368493232
57665#2#2#51576#2,104473#104#4,4#0#5,044879#1980-08-14#37,0#18971000,0#12#1980#13484#10,5374#3,26968174204
1186168#0#1#164397#0,66812#98#6,0#0#0,084393#2000-01-26#1,0#0,0#18#2000#7792#1,038569#2,91538461538
110588#0#2#88811#0,631894#83#5,3#0#0,746138#1972-08-01#3,0#0,0#18#1972#7795#1,261687#2,91559370529
24318#2#2#190#5,667419#93#5,1#25000000#5,216333#1984-12-05#50,0#38348988,0#28#1984#13485#14,0735#2,8945386064
106964#0#2#11366#1,810991#90#3,3#0#1,382934#2004-06-25#6,0#0,0#878#2004#7798#1,982912#2,53602305476
933065#0#0#933065#0,0#80#7,2#0#0,11055#1988-01-01#10,0#0,0#18#1988#7803#1,428456#2,55405405405
55152#2#1#15851#1,910539#108#6,2#0#0,875902#2003-01-22#10,0#0,0#18#2003#7807#6,632383#3,32141897339
18738#2#1#3635#0,956855#201#7,5#5400000#9,565174#1956-10-10#176,0#35000000,0#28#1956#2379#10,421891#3,76730975348
16897#2#2#16897#1,246813#104#6,4#3000000#1,714807#1974-07-26#14,0#0,0#35#1974#7808#3,25419#3,77725118483
58080#2#1#35#3,08171#116#6,2#0#5,652622#1991-01-11#49,0#0,0#18#1991#2380#10,105048#3,64105847204
323#2#2#1979#17,388851#138#7,7#35000000#9,592227#1997-09-19#1380,0#126216940,0#80#1997#9818#14,256283#3,9406696324
44878#0#2#38070#0,7952#103#6,2#0#4,660706#1964-07-01#40,0#0,0#12#1964#7819#5,484877#3,36353211009
58745#2#1#6886#5,194759#113#5,9#0#1,41599#2002-06-28#20,0#0,0#35#2002#2386#3,708707#2,96291368701
62514#2#1#1813#12,657871#96#5,9#31000000#8,490208#2004-04-09#469,0#27388767,0#10751#2004#13488#13,43325#3,67530035887
83198#2#2#519#1,774033#91#5,5#0#1,010425#2001-07-13#15,0#0,0#12#2001#7825#3,09173#3,06203007519
37618#2#2#8783#4,338657#94#6,7#0#8,018093#2000-06-21#117,0#236185,0#80#2000#13490#11,232655#3,10188912976
12988#2#2#61962#2,941356#101#6,6#0#3,519436#1992-03-27#59,0#25105517,0#35#1992#2389#6,295332#3,84962916283
235591#0#2#418#1,636099#88#3,3#0#0,454775#1994-04-05#3,0#0,0#53#1994#13492#1,824145#2,60962566845
11873#2#1#11863#4,241931#97#6,6#10500000#7,284795#1999-03-05#872,0#75902208,0#18#1999#7828#14,200431#3,49607879319
28970#1#2#10843#3,205974#115#6,0#0#2,011813#2004-10-05#14,0#0,0#18#2004#9827#3,669701#2,47014925373
16513#2#2#192#10,174377#108#6,7#0#3,213244#1989-03-03#77,0#0,0#18#1989#13493#5,369348#3,95071426405
21544#0#2#27860#1,025047#99#7,1#1300000#5,529203#1971-01-15#114,0#72266306,0#28#1971#9831#5,560086#3,39199255121
135538#2#2#1461#8,262831#104#4,0#0#1,064364#1990-01-01#5,0#0,0#28#1990#7829#1,021031#1,90833333333
25950#2#2#16927#2,29227#137#6,8#0#4,956567#1990-03-28#132,0#0,0#18#1990#9833#6,266001#3,83509341998
19840#2#1#24976#0,157517#125#7,2#0#8,388232#1996-04-11#169,0#2647055,0#27#1996#13495#8,399414#3,48200757576
21839#2#2#5168#2,359838#96#6,3#0#4,161669#1986-09-06#12,0#750000,0#28#1986#13498#2,37638#2,80714285714
8621#0#2#15772#0,053936#83#6,2#0#3,971054#1951-08-01#37,0#0,0#28#1951#7832#3,365203#3,58801295896
10572#2#2#7399#6,000316#90#5,8#42000000#10,338169#2004-01-16#828,0#171963386,0#35#2004#2391#16,156945#3,29911649603
56748#2#2#4690#3,652937#87#5,9#0#6,39671#1998-01-20#49,0#0,0#14#1998#2394#9,511087#3,39407564136
31439#0#2#18364#1,10054#134#6,7#0#3,337891#1965-10-27#23,0#0,0#18#1965#7836#2,702544#3,43902439024
31900#2#2#2547#1,50668#94#7,0#0#8,08899#1999-01-03#37,0#0,0#28#1999#13499#9,722195#4,18124719605
15078#0#2#107605#0,5704#70#0,0#0#0,009221#1972-01-01#0,0#0,0#99#1972#7837#1,0#2,816
15663#2#1#1981#2,917578#118#5,4#0#0,771014#1997-02-22#5,0#0,0#18#1997#7843#1,272528#3,74901272488
1232592#0#2#6804#1,315537#84#6,0#0#0,186057#2002-01-14#1,0#249204,0#28#2002#13500#1,653146#3,12977099237
21830#0#2#1810#7,265001#102#4,8#35000000#4,749996#2003-09-05#96,0#11560806,0#18#2003#9841#6,525456#2,81699869129
12987#2#2#18976#3,479451#83#4,5#14000000#10,055383#2003-08-21#198,0#0,0#35#2003#7852#12,627664#2,6389082899
65242#0#1#65239#3,108055#95#5,1#2800000#6,257276#2004-03-06#47,0#0,0#80#2004#9847#10,399168#2,68467643468
16483#2#2#16483#5,756299#91#6,6#31000000#8,43845#1985-11-21#1025,0#300473716,0#18#1985#13501#12,381398#3,39240552591
204484#2#2#65827#4,232451#214#6,6#0#1,321622#2004-01-01#10,0#0,0#99#2004#9848#3,341849#4,02670454545
5140#2#2#15234#1,160019#111#7,0#14000000#13,466156#1996-12-20#1576,0#173046663,0#80#1996#2395#17,836288#3,45960833742
6295#1#0#6293#0,8#88#5,3#0#4,816313#1988-03-03#4,0#0,0#10749#1988#7853#4,868662#2,48109243697
202#2#1#4687#2,453167#96#6,1#6000000#4,323308#2001-05-18#74,0#705308,0#18#2001#7854#7,953962#2,81344936709
14520#2#2#4347#1,370571#125#6,1#0#2,267531#1959-12-07#20,0#0,0#28#1959#9851#3,424282#3,16883116883
71498#2#0#307704#0,0#89#0,0#1190000#0,004257#2003-12-05#0,0#0,0#18#2003#9852#1,002406#2,88095238095
2357#0#2#1532#3,868524#93#5,5#30000000#1,733551#1996-10-31#37,0#0,0#10751#1996#2407#3,515658#2,93675527039
85733#0#2#35780#3,545882#180#5,3#0#0,258111#1988-01-29#6,0#0,0#28#1988#7856#1,000844#2,51807228916
232937#0#2#62842#1,841038#86#4,3#0#0,909319#2004-01-09#15,0#51,0#35#2004#9856#4,93823#3,08635312259
11181#2#2#11181#4,337475#111#7,2#8000000#9,382519#1993-05-07#197,0#0,0#18#1993#13511#9,181597#3,72102457663
74659#2#2#32428#0,706784#94#7,7#0#5,913838#1936-09-17#70,0#0,0#35#1936#2408#7,060654#3,92598028937
11573#2#1#3489#6,486502#120#3,8#0#1,033679#2000-10-12#4,0#0,0#18#2000#7860#1,699165#2,84702549575
68215#2#2#14408#2,836994#100#5,1#29000000#6,971653#2002-08-20#90,0#16930185,0#35#2002#9859#11,576065#2,91558793892
10586#0#2#738#6,86095#106#6,7#0#3,371715#1976-03-11#52,0#0,0#28#1976#2409#6,464175#3,03054600993
1061603#0#0#115788#0,83529#180#6,0#0#0,551901#2002-11-17#1,0#0,0#28#2002#7862#1,159411#3,85314685315
1927#2#2#14261#2,544346#115#6,9#0#8,513968#1963-12-19#252,0#10878107,0#35#1963#13512#11,668419#3,8005952381
120691#0#1#12851#2,479908#85#4,5#0#0,975359#2003-02-01#4,0#0,0#53#2003#7863#1,214338#2,14609929078
2042#2#2#118#6,238201#122#6,6#0#5,253229#2004-05-21#48,0#0,0#18#2004#2411#4,598539#3,09995746491
91659#2#1#65756#0,036#98#6,1#0#1,233039#2001-05-04#8,0#0,0#18#2001#13515#1,577774#2,97076023392
15663#2#2#16896#1,406945#300#3,0#0#0,972558#1995-11-12#2,0#0,0#18#1995#2413#1,278198#3,57575757576
1724#2#2#1100#7,440225#123#5,7#82000000#9,202849#2000-11-17#625,0#96085477,0#878#2000#9863#10,747399#3,14398521505
70765#2#2#51965#1,861146#95#5,2#0#2,610188#1997-08-29#39,0#0,0#12#1997#13518#4,021299#2,77476099426
107333#2#2#18643#3,255543#96#7,5#0#3,38881#1969-07-24#55,0#0,0#28#1969#7867#3,833029#3,10810810811
84737#2#2#3968#4,441732#93#5,7#0#0,328768#2005-05-24#3,0#0,0#18#2004#9870#1,4027#3,03125
39460#2#2#8891#4,713959#95#5,5#0#0,797336#1991-09-15#6,0#0,0#28#1991#2415#2,927912#2,39682539683
44765#2#2#98102#1,566487#89#5,1#0#1,960148#1997-07-04#11,0#0,0#35#1996#7869#4,372958#2,25149700599
100036#2#1#100040#0,000163#104#7,0#0#0,111607#1925-08-01#1,0#0,0#35#1925#10484#1,054579#2,86538461538
10076#2#2#67676#1,11267#97#6,7#0#2,801881#1960-02-11#25,0#0,0#28#1960#2418#6,143767#3,70632318501
58316#2#2#23659#5,208651#81#5,9#17000000#9,561776#1998-10-01#210,0#30331165,0#35#1998#7875#14,531233#3,13746049986
35479#2#1#35545#0,227641#86#4,8#5000000#4,504927#2000-10-17#73,0#0,0#35#2000#10485#4,561018#2,48419429453
8246#2#2#7399#6,000316#99#4,8#40000000#8,829874#2004-04-30#147,0#0,0#35#2004#13519#13,281369#2,72141192392
64722#2#2#62596#0,448263#88#5,4#2800000#6,552092#1988-05-13#199,0#19170001,0#27#1988#10486#9,060148#3,05281526291
18139#2#0#59191#0,138298#86#4,4#0#0,942613#1997-07-18#10,0#0,0#35#1997#13523#1,650468#3,24960505529
15389#2#2#13784#1,562312#104#6,7#7200000#3,423903#1980-09-02#58,0#12729678,0#80#1980#7877#4,967922#3,45182433909
68424#2#2#3673#3e-06#81#6,4#0#0,549784#1937-09-10#7,0#0,0#10749#1937#10489#1,953628#3,2874251497
1243#2#2#1243#8,53864#94#6,4#0#9,518988#2000-05-19#160,0#0,0#28#2000#2423#7,835131#3,08690311684
52049#2#2#52049#0,010112#100#6,6#3000000#7,907656#2001-01-18#373,0#18492362,0#35#2002#7879#11,666854#3,5901594131
96372#2#2#48#6,249476#115#5,3#0#1,277531#1999-10-07#15,0#0,0#10752#1999#10490#5,973882#3,09746954077
58083#0#2#7447#4,504522#180#7,6#24000000#1,709646#2000-07-16#23,0#0,0#10770#2000#2431#3,069799#3,60866910867
9855#2#2#738#6,86095#110#6,9#950000#15,020703#1962-10-04#989,0#59600000,0#12#1962#10491#22,537376#3,90754843547
221042#0#0#1047171#0,538298#50#6,0#0#0,301316#1997-12-06#1,0#0,0#35#1997#10492#1,10722#3,61752136752
240542#2#2#4654#1,235119#93#5,6#5000000#5,334803#2002-07-29#10,0#0,0#35#2003#2432#2,691869#2,24837451235
10781#2#1#16866#1,831421#114#6,2#38000000#5,407305#2002-05-24#276,0#51801187,0#18#2002#13524#9,195248#3,36663826652
109095#2#2#9309#0,91887#94#5,7#0#1,905112#1981-05-22#15,0#0,0#12#1981#10497#3,185138#3,28896377422
190#2#2#190#5,667419#110#6,1#50000000#7,882818#2002-08-04#218,0#26199517,0#80#2002#7882#8,335084#3,29918252879
18356#2#1#62001#1,824907#82#5,9#2000000#8,846523#1986-04-11#226,0#13167232,0#28#1986#2435#12,092045#2,9160575336
70183#2#2#16327#1,276064#210#6,8#0#1,017577#2004-01-01#18,0#0,0#878#2004#10501#2,359999#3,61964285714
280#2#2#12642#2,070095#126#6,9#46630000#6,733597#1988-12-07#192,0#8083123,0#28#1989#13526#9,689438#3,58362800566
1061603#0#2#16620#3,581418#180#6,0#0#0,336358#2005-08-21#1,0#0,0#28#2005#2439#1,458543#3,76
115296#0#1#42694#0,441503#120#7,0#0#0,17115#2003-08-17#1,0#0,0#99#2003#2447#1,053319#3,43093093093
27236#2#2#57755#8,765086#102#5,1#0#4,299561#1994-06-03#38,0#0,0#37#1994#10503#5,301862#3,18846110675
834#2#1#20155#0,00243#105#6,8#750000#2,765256#1954-10-27#14,0#0,0#18#1954#13532#5,210844#3,23786869648
66160#1#2#21593#3,351011#98#5,0#0#4,796808#2000-07-21#127,0#0,0#18#2000#10505#9,292673#2,94670363524
1179162#0#1#86075#0,002196#188#7,3#0#0,751136#2003-10-22#4,0#770000,0#18#2003#10506#1,657758#3,92857142857
142517#0#2#77328#0,000234#80#5,8#0#0,9371#2001-12-04#3,0#0,0#10402#2001#10508#1,684443#3,78358208955
108#2#2#109#7,18859#178#8,1#93000000#35,635241#2001-12-18#9127,0#871368364,0#12#2001#2452#50,791502#4,43470833945
998589#2#2#1979#17,388851#90#6,8#7000000#4,055128#2000-04-28#97,0#3728888,0#35#2000#7886#5,433508#2,97141081417
4037#2#2#1269#5,67911#108#6,6#7000000#6,111668#1988-06-15#162,0#50888000,0#35#1988#13534#7,160479#3,69496762802
11472#2#2#380#7,285738#100#5,9#0#1,934942#1991-03-15#29,0#0,0#18#1991#10510#3,259682#3,18133895625
1270773#0#1#33653#0,428862#85#0,0#0#0,09277#1995-01-01#0,0#0,0#35#1995#2455#1,56461#2,42537313433
60473#2#2#149093#0,00889#99#7,5#0#0,514926#1974-08-30#2,0#0,0#35#1974#10511#1,235176#2,79487179487
62872#1#1#1874#2,449584#110#5,4#0#1,332154#1997-07-02#10,0#0,0#28#1997#13540#1,37958#3,20582120582
73654#1#0#4885#2,22714#96#6,1#0#0,61514#2001-08-22#7,0#0,0#18#2001#10513#2,497223#2,5298013245
190#2#2#190#5,667419#127#6,3#0#6,642223#1999-03-19#155,0#0,0#80#1999#7892#13,330967#3,58108108108
52968#2#2#58319#0,031459#88#3,8#0#1,376062#1998-03-19#22,0#0,0#12#1999#10514#2,381475#2,52964426877
93475#2#1#13567#2,380584#88#2,7#0#0,986281#2004-03-07#3,0#0,0#18#2004#7893#1,738252#2,97126436782
12982#2#2#10985#2,797589#97#5,0#0#0,713169#2001-06-29#1,0#0,0#18#2001#10516#1,842752#2,52419354839
33880#2#2#15860#3,2746#95#5,1#0#3,753614#1996-02-17#10,0#0,0#35#1996#7894#3,579463#3,15068493151
83399#0#2#2638#1,162484#94#7,2#0#3,303361#1948-06-04#47,0#0,0#35#1948#13546#3,976428#3,90646453089
56381#2#1#9206#2,670108#81#4,2#0#1,100537#2004-06-06#12,0#159429,0#18#2004#10517#3,58809#2,12781954887
68770#2#1#5958#3,303554#95#6,1#19000000#6,152252#2004-07-10#762,0#70067909,0#35#2004#2457#12,222408#3,62596710413
24318#2#2#8447#3,293251#103#4,2#0#1,246136#2004-01-16#3,0#0,0#35#2004#13550#1,989868#3,13151563753
64061#2#1#5064#4,01673#124#5,9#0#1,241169#1985-09-20#8,0#0,0#18#1985#2458#1,981653#2,80688806888
9789#2#1#9207#3,703126#90#6,2#0#1,214534#1987-05-27#11,0#0,0#35#1987#10522#2,665161#2,58604282316
11649#2#1#2233#2,083314#99#6,6#0#8,764391#1992-09-18#108,0#18472850,0#35#1992#7895#12,334322#3,5212611742
42111#2#2#74036#1,272661#108#4,4#0#1,353353#1997-04-18#28,0#4529843,0#28#1997#10526#3,632025#2,83659184166
89373#2#2#27772#1,00577#98#6,4#0#1,047764#1980-02-08#10,0#15934737,0#28#1980#13553#2,144682#2,86138613861
126501#2#1#175720#0,047995#0#2,5#0#0,522822#2004-03-01#5,0#0,0#878#2004#7896#1,486072#2,35359116022
4037#2#2#3#13,176512#116#5,0#75000000#7,663602#2003-06-09#176,0#51142659,0#28#2003#13555#11,856262#2,85355387051
1705#2#2#20814#0,152323#110#6,2#40000000#8,518282#1998-07-10#538,0#54682547,0#35#1998#10527#10,255736#3,14295030651
108097#0#2#34199#1,542128#78#5,8#0#6,00925#1999-02-04#30,0#0,0#12#1999#13558#8,318774#3,40416666667
3026#2#2#13524#0,861291#82#7,6#2500000#8,244106#1984-05-04#424,0#4736202,0#35#1984#2465#14,20999#3,86514863543
149091#2#2#13784#1,562312#121#6,1#0#0,986824#1956-12-13#18,0#0,0#35#1956#10529#2,18718#3,64516129032
8858#2#2#1100#7,440225#109#4,7#60000000#6,881786#1994-11-22#388,0#37000000,0#35#1994#7899#10,728097#2,93663182013
82236#0#0#117337#0,0#109#6,7#0#0,50057#1998-05-30#5,0#0,0#10402#1998#10536#1,254422#3,68943298969
36804#2#2#6449#2,16533#104#4,1#90000000#1,509435#2001-04-27#18,0#10372291,0#35#2001#2467#3,400433#2,54883138564
5834#2#2#112972#0,622602#98#6,2#0#2,446759#1962-12-01#20,0#0,0#28#1962#2468#2,914011#3,57673267327
90223#2#2#15112#3,198163#40#5,5#0#0,596734#1996-01-01#5,0#0,0#99#1996#13566#2,519092#3,52490421456
129796#0#2#103374#3,5e-05#90#6,6#0#0,999006#2003-10-31#17,0#320092,0#35#2003#13569#2,257718#2,93981481481
58448#0#2#12073#3,588307#94#6,5#20000000#9,279815#1992-02-14#754,0#121697323,0#10402#1992#2470#11,87184#3,57264221762
78021#2#2#66634#0,00101#109#6,2#500000#2,387565#2001-11-01#31,0#0,0#35#2002#10538#4,616579#2,90253164557
1337807#0#0#21290#2,580024#0#8,0#0#0,044161#2002-03-18#1,0#0,0#35#2002#13573#1,060295#3,50922909881
9789#2#2#11181#4,337475#114#5,7#0#9,110088#1998-01-23#37,0#0,0#53#1998#2472#9,816483#2,85415259959
173686#2#2#4688#2,834254#102#5,4#0#1,025742#1992-10-23#5,0#0,0#18#1992#10543#1,710594#2,99393939394
27436#0#2#8891#4,713959#114#5,9#50000000#4,616462#1997-11-07#82,0#10541523,0#28#1997#13577#5,858254#2,90750605327
2559#2#2#109345#0,089835#106#7,8#0#2,600789#1947-10-03#15,0#152961,0#80#1947#7908#6,146933#3,54780876494
76981#2#2#3381#2,286374#100#6,8#0#2,597031#1956-04-06#17,0#0,0#28#1956#10548#3,814432#3,19607843137
1215#2#1#69597#2,95685#107#5,8#25000000#4,95297#1999-04-09#394,0#84565230,0#10749#1999#13582#9,711192#3,54074950562
7767#0#2#585#4,024285#103#5,9#0#4,559105#1983-10-14#36,0#6486797,0#28#1983#2473#8,700723#2,92389649924
115624#2#2#5892#0,326325#92#2,9#1200000#2,42769#2004-01-01#25,0#0,0#27#2004#2477#3,084663#2,53400503778
53966#2#2#19767#2,844955#96#4,3#10000000#1,930989#2001-10-24#37,0#7316658,0#28#2001#7911#5,652532#2,70787227316
73663#0#0#113980#0,896#85#6,3#1200000#0,801872#2003-03-20#7,0#0,0#35#2003#7913#1,839979#3,07585139319
13563#2#2#13565#4,184916#102#6,9#4300000#7,155468#1968-06-19#98,0#0,0#10749#1968#2478#11,625455#3,60476241097
2034#2#2#3061#4,59868#103#6,2#12000000#6,20266#1997-10-24#134,0#0,0#14#1997#7917#15,967804#3,13830138797
339#2#2#707#2,243687#99#5,4#0#5,284185#1994-02-11#112,0#0,0#35#1994#2482#5,404893#3,04086859688
6868#2#2#14101#1,29769#44#6,9#0#0,742673#1998-01-01#4,0#0,0#35#1998#7918#2,38554#3,01470588235
18738#2#1#26142#2,231075#180#7,3#3000000#4,539576#1959-03-18#81,0#0,0#18#1959#10554#6,749557#3,88610315186
86194#0#2#78912#0,002558#80#4,3#0#1,359695#1983-09-02#25,0#8890685,0#28#1983#2483#2,853456#2,4391025641
129952#2#2#15789#2,174592#104#5,4#0#0,293149#2001-10-31#7,0#0,0#18#2002#2485#1,917862#3,18003273322
105446#2#2#85668#1,545122#166#6,1#0#0,795871#2004-04-09#15,0#0,0#35#2004#10555#2,376592#2,91495601173
16589#2#2#15111#6,404336#98#5,2#20000000#6,370783#1998-12-03#108,0#0,0#12#1998#13591#10,04715#2,51775804661
37360#0#1#3149#0,521728#92#6,7#1250000#6,620651#1953-01-26#86,0#8500000,0#80#1953#7919#13,563096#3,43346848507
273749#0#2#141561#0,005594#110#0,0#0#0,001178#1994-02-25#0,0#0,0#12#1994#10557#1,002307#3,23021582734
1042245#0#2#85881#0,002078#181#5,8#0#1,008529#1991-08-30#5,0#0,0#10749#1991#2488#1,404993#3,18897637795
101073#0#0#101075#3e-06#103#3,0#9000000#1,877118#2005-08-10#14,0#0,0#27#2005#7921#1,795328#1,96787148594
78600#0#2#4690#3,652937#85#5,8#0#1,420499#2004-10-08#14,0#0,0#18#2004#13595#3,469302#3,21854134566
1788#2#2#517#12,567953#102#6,1#0#0,448962#1988-09-02#8,0#346297,0#53#1988#2489#1,908647#2,56818181818
1374204#0#2#1374206#0,718054#46#6,0#0#0,233065#1999-01-01#2,0#0,0#99#1999#2490#1,420007#3,32207207207
34849#2#2#5724#2,975797#93#6,3#0#1,300386#1998-09-25#8,0#0,0#18#1998#13596#2,781921#2,90837696335
74297#0#2#64930#1,360234#77#6,6#37931000#2,121084#1990-11-16#314,0#47431461,0#12#1990#7922#2,999214#3,76060085837
26502#2#2#11477#6,04499#100#5,5#18000000#2,130327#1992-03-13#12,0#6375979,0#35#1992#13599#2,765027#3,24709302326
9778#2#1#105880#0,137983#104#6,2#0#3,285277#1998-04-08#15,0#0,0#18#1998#2493#6,457861#3,43442001516
1286322#0#0#1380221#0,0#93#6,0#0#0,122934#2002-01-01#1,0#0,0#35#2002#10562#1,61913#2,90990990991
323#2#2#26472#1,830476#112#6,2#0#4,755997#1987-01-16#20,0#0,0#80#1987#7924#6,583317#3,01206896552
1174031#0#2#73489#0,160271#104#6,9#3500000#2,801533#1982-03-02#39,0#20659423,0#10751#1982#13602#4,285958#3,88875576037
58209#2#2#68763#1,537832#89#4,6#3000000#6,104421#2002-10-15#82,0#0,0#27#2002#10566#5,673978#3,25805119736
